"accession"	"species"	"Accession_without_shared_peptide"	"pep_count"
"sp|Q9ULW8|PADI3_HUMAN"	"HUMAN"	FALSE	216
"sp|Q9ULX3|NOB1_HUMAN"	"HUMAN"	FALSE	170
"sp|Q9ULX5|RN112_HUMAN"	"HUMAN"	FALSE	253
"sp|Q9ULX6|AKP8L_HUMAN"	"HUMAN"	FALSE	247
"sp|Q9ULX7|CAH14_HUMAN"	"HUMAN"	FALSE	76
"sp|Q9ULX9|MAFF_HUMAN"	"HUMAN"	FALSE	89
"sp|Q9ULY5|CLC4E_HUMAN"	"HUMAN"	TRUE	59
"sp|Q9ULZ0|T53G3_HUMAN"	"HUMAN"	TRUE	31
"sp|Q9ULZ1|APEL_HUMAN"	"HUMAN"	FALSE	29
"sp|Q9ULZ2|STAP1_HUMAN"	"HUMAN"	FALSE	129
"sp|Q9ULZ3|ASC_HUMAN"	"HUMAN"	FALSE	65
"sp|Q9ULZ9|MMP17_HUMAN"	"HUMAN"	FALSE	199
"sp|Q9UM00|TMCO1_HUMAN"	"HUMAN"	FALSE	122
"sp|Q9UM01|YLAT1_HUMAN"	"HUMAN"	FALSE	100
"sp|Q9UM07|PADI4_HUMAN"	"HUMAN"	FALSE	234
"sp|Q9UM11|FZR1_HUMAN"	"HUMAN"	FALSE	206
"sp|Q9UM13|APC10_HUMAN"	"HUMAN"	FALSE	72
"sp|Q9UM19|HPCL4_HUMAN"	"HUMAN"	FALSE	75
"sp|Q9UM21|MGT4A_HUMAN"	"HUMAN"	FALSE	202
"sp|Q9UM22|EPDR1_HUMAN"	"HUMAN"	FALSE	72
"sp|Q9UM44|HHLA2_HUMAN"	"HUMAN"	TRUE	120
"sp|Q9UM47|NOTC3_HUMAN"	"HUMAN"	FALSE	588
"sp|Q9UM54|MYO6_HUMAN"	"HUMAN"	FALSE	663
"sp|Q9UM63|PLAL1_HUMAN"	"HUMAN"	FALSE	146
"sp|Q9UM73|ALK_HUMAN"	"HUMAN"	FALSE	517
"sp|Q9UM82|SPAT2_HUMAN"	"HUMAN"	FALSE	227
"sp|Q9UMD9|COHA1_HUMAN"	"HUMAN"	FALSE	431
"sp|Q9UMF0|ICAM5_HUMAN"	"HUMAN"	FALSE	283
"sp|Q9UMN6|KMT2B_HUMAN"	"HUMAN"	FALSE	1068
"sp|Q9UMQ3|BARX2_HUMAN"	"HUMAN"	FALSE	101
"sp|Q9UMQ6|CAN11_HUMAN"	"HUMAN"	FALSE	266
"sp|Q9UMR2|DD19B_HUMAN"	"HUMAN"	FALSE	196
"sp|Q9UMR3|TBX20_HUMAN"	"HUMAN"	FALSE	146
"sp|Q9UMR5|PPT2_HUMAN"	"HUMAN"	FALSE	72
"sp|Q9UMR7|CLC4A_HUMAN"	"HUMAN"	FALSE	87
"sp|Q9UMS0|NFU1_HUMAN"	"HUMAN"	FALSE	78
"sp|Q9UMS4|PRP19_HUMAN"	"HUMAN"	FALSE	145
"sp|Q9UMS5|PHTF1_HUMAN"	"HUMAN"	FALSE	332
"sp|Q9UMS6|SYNP2_HUMAN"	"HUMAN"	FALSE	403
"sp|Q9UMW8|UBP18_HUMAN"	"HUMAN"	FALSE	144
"sp|Q9UMX0|UBQL1_HUMAN"	"HUMAN"	FALSE	103
"sp|Q9UMX1|SUFU_HUMAN"	"HUMAN"	FALSE	140
"sp|Q9UMX2|OAZ3_HUMAN"	"HUMAN"	FALSE	83
"sp|Q9UMX3|BOK_HUMAN"	"HUMAN"	FALSE	82
"sp|Q9UMX5|NENF_HUMAN"	"HUMAN"	FALSE	67
"sp|Q9UMX6|GUC1B_HUMAN"	"HUMAN"	TRUE	74
"sp|Q9UMX9|S45A2_HUMAN"	"HUMAN"	FALSE	123
"sp|Q9UMY1|NOL7_HUMAN"	"HUMAN"	FALSE	149
"sp|Q9UMY4|SNX12_HUMAN"	"HUMAN"	FALSE	81
"sp|Q9UMZ2|SYNRG_HUMAN"	"HUMAN"	FALSE	399
"sp|Q9UMZ3|PTPRQ_HUMAN"	"HUMAN"	FALSE	694
"sp|Q9UN19|DAPP1_HUMAN"	"HUMAN"	FALSE	125
"sp|Q9UN30|SCML1_HUMAN"	"HUMAN"	FALSE	128
"sp|Q9UN36|NDRG2_HUMAN"	"HUMAN"	FALSE	87
"sp|Q9UN37|VPS4A_HUMAN"	"HUMAN"	FALSE	198
"sp|Q9UN42|AT1B4_HUMAN"	"HUMAN"	FALSE	116
"sp|Q9UN66|PCDB8_HUMAN"	"HUMAN"	FALSE	223
"sp|Q9UN67|PCDBA_HUMAN"	"HUMAN"	FALSE	232
"sp|Q9UN70|PCDGK_HUMAN"	"HUMAN"	FALSE	273
"sp|Q9UN71|PCDGG_HUMAN"	"HUMAN"	FALSE	229
"sp|Q9UN72|PCDA7_HUMAN"	"HUMAN"	FALSE	260
"sp|Q9UN73|PCDA6_HUMAN"	"HUMAN"	FALSE	283
"sp|Q9UN74|PCDA4_HUMAN"	"HUMAN"	FALSE	277
"sp|Q9UN75|PCDAC_HUMAN"	"HUMAN"	FALSE	272
"sp|Q9UN76|S6A14_HUMAN"	"HUMAN"	FALSE	162
"sp|Q9UN79|SOX13_HUMAN"	"HUMAN"	FALSE	229
"sp|Q9UN81|LORF1_HUMAN"	"HUMAN"	FALSE	212
"sp|Q9UN86|G3BP2_HUMAN"	"HUMAN"	FALSE	192
"sp|Q9UN88|GBRT_HUMAN"	"HUMAN"	FALSE	177
"sp|Q9UNA0|ATS5_HUMAN"	"HUMAN"	FALSE	383
"sp|Q9UNA1|RHG26_HUMAN"	"HUMAN"	FALSE	311
"sp|Q9UNA3|A4GCT_HUMAN"	"HUMAN"	TRUE	103
"sp|Q9UNA4|POLI_HUMAN"	"HUMAN"	FALSE	291
"sp|Q9UND3|NPIA1_HUMAN"	"HUMAN"	FALSE	165
"sp|Q9UNE0|EDAR_HUMAN"	"HUMAN"	FALSE	131
"sp|Q9UNE2|RPH3L_HUMAN"	"HUMAN"	FALSE	138
"sp|Q9UNE7|CHIP_HUMAN"	"HUMAN"	FALSE	148
"sp|Q9UNF0|PACN2_HUMAN"	"HUMAN"	FALSE	219
"sp|Q9UNF1|MAGD2_HUMAN"	"HUMAN"	FALSE	273
"sp|Q9UNG2|TNF18_HUMAN"	"HUMAN"	FALSE	50
"sp|Q9UNH5|CC14A_HUMAN"	"HUMAN"	FALSE	244
"sp|Q9UNH6|SNX7_HUMAN"	"HUMAN"	FALSE	162
"sp|Q9UNH7|SNX6_HUMAN"	"HUMAN"	FALSE	208
"sp|Q9UNI1|CELA1_HUMAN"	"HUMAN"	FALSE	60
"sp|Q9UNI6|DUS12_HUMAN"	"HUMAN"	FALSE	120
"sp|Q9UNK0|STX8_HUMAN"	"HUMAN"	FALSE	104
"sp|Q9UNK4|PA2GD_HUMAN"	"HUMAN"	TRUE	55
"sp|Q9UNK9|ANGE1_HUMAN"	"HUMAN"	FALSE	150
"sp|Q9UNL2|SSRG_HUMAN"	"HUMAN"	FALSE	71
"sp|Q9UNL4|ING4_HUMAN"	"HUMAN"	FALSE	121
"sp|Q9UNM6|PSD13_HUMAN"	"HUMAN"	FALSE	136
"sp|Q9UNN4|TF2AY_HUMAN"	"HUMAN"	FALSE	113
"sp|Q9UNN5|FAF1_HUMAN"	"HUMAN"	FALSE	234
"sp|Q9UNN8|EPCR_HUMAN"	"HUMAN"	TRUE	57
"sp|Q9UNP4|SIAT9_HUMAN"	"HUMAN"	FALSE	183
"sp|Q9UNP9|PPIE_HUMAN"	"HUMAN"	FALSE	122
"sp|Q9UNQ0|ABCG2_HUMAN"	"HUMAN"	FALSE	194
"sp|Q9UNQ2|DIM1_HUMAN"	"HUMAN"	FALSE	145
"sp|Q9UNS1|TIM_HUMAN"	"HUMAN"	FALSE	496
"sp|Q9UNS2|CSN3_HUMAN"	"HUMAN"	FALSE	134
"sp|Q9UNT1|RBL2B_HUMAN"	"HUMAN"	FALSE	76
"sp|Q9UNU6|CP8B1_HUMAN"	"HUMAN"	FALSE	199
"sp|Q9UNW1|MINP1_HUMAN"	"HUMAN"	FALSE	194
"sp|Q9UNW8|GP132_HUMAN"	"HUMAN"	FALSE	114
"sp|Q9UNW9|NOVA2_HUMAN"	"HUMAN"	FALSE	121
"sp|Q9UNX3|RL26L_HUMAN"	"HUMAN"	FALSE	115
"sp|Q9UNX4|WDR3_HUMAN"	"HUMAN"	FALSE	399
"sp|Q9UNX9|KCJ14_HUMAN"	"HUMAN"	FALSE	133
"sp|Q9UNY4|TTF2_HUMAN"	"HUMAN"	FALSE	518
"sp|Q9UNY5|ZN232_HUMAN"	"HUMAN"	FALSE	169
"sp|Q9UNZ2|NSF1C_HUMAN"	"HUMAN"	FALSE	140
"sp|Q9UNZ5|L10K_HUMAN"	"HUMAN"	FALSE	79
"sp|Q9UP38|FZD1_HUMAN"	"HUMAN"	FALSE	194
"sp|Q9UP52|TFR2_HUMAN"	"HUMAN"	FALSE	242
"sp|Q9UP65|PA24C_HUMAN"	"HUMAN"	FALSE	214
"sp|Q9UP79|ATS8_HUMAN"	"HUMAN"	FALSE	274
"sp|Q9UP83|COG5_HUMAN"	"HUMAN"	FALSE	292
"sp|Q9UP95|S12A4_HUMAN"	"HUMAN"	FALSE	333
"sp|Q9UPA5|BSN_HUMAN"	"HUMAN"	FALSE	1294
"sp|Q9UPC5|GPR34_HUMAN"	"HUMAN"	FALSE	134
"sp|Q9UPE1|SRPK3_HUMAN"	"HUMAN"	FALSE	193
"sp|Q9UPG8|PLAL2_HUMAN"	"HUMAN"	FALSE	164
"sp|Q9UPI3|FLVC2_HUMAN"	"HUMAN"	FALSE	86
"sp|Q9UPM6|LHX6_HUMAN"	"HUMAN"	FALSE	138
"sp|Q9UPM8|AP4E1_HUMAN"	"HUMAN"	FALSE	382
"sp|Q9UPM9|B9D1_HUMAN"	"HUMAN"	FALSE	57
"sp|Q9UPN3|MACF1_HUMAN"	"HUMAN"	FALSE	3178
"sp|Q9UPN4|CP131_HUMAN"	"HUMAN"	FALSE	581
"sp|Q9UPN6|SCAF8_HUMAN"	"HUMAN"	FALSE	415
"sp|Q9UPN7|PP6R1_HUMAN"	"HUMAN"	FALSE	210
"sp|Q9UPN9|TRI33_HUMAN"	"HUMAN"	FALSE	375
"sp|Q9UPP1|PHF8_HUMAN"	"HUMAN"	FALSE	435
"sp|Q9UPP2|IQEC3_HUMAN"	"HUMAN"	FALSE	410
"sp|Q9UPP5|K1107_HUMAN"	"HUMAN"	FALSE	553
"sp|Q9UPQ0|LIMC1_HUMAN"	"HUMAN"	FALSE	501
"sp|Q9UPQ3|AGAP1_HUMAN"	"HUMAN"	FALSE	313
"sp|Q9UPQ4|TRI35_HUMAN"	"HUMAN"	FALSE	222
"sp|Q9UPQ7|PZRN3_HUMAN"	"HUMAN"	FALSE	445
"sp|Q9UPQ8|DOLK_HUMAN"	"HUMAN"	FALSE	110
"sp|Q9UPQ9|TNR6B_HUMAN"	"HUMAN"	FALSE	510
"sp|Q9UPR0|PLCL2_HUMAN"	"HUMAN"	FALSE	444
"sp|Q9UPR3|SMG5_HUMAN"	"HUMAN"	FALSE	356
"sp|Q9UPR5|NAC2_HUMAN"	"HUMAN"	FALSE	265
"sp|Q9UPR6|ZFR2_HUMAN"	"HUMAN"	FALSE	316
"sp|Q9UPS6|SET1B_HUMAN"	"HUMAN"	FALSE	573
"sp|Q9UPS8|ANR26_HUMAN"	"HUMAN"	FALSE	874
"sp|Q9UPT5|EXOC7_HUMAN"	"HUMAN"	FALSE	324
"sp|Q9UPT6|JIP3_HUMAN"	"HUMAN"	FALSE	473
"sp|Q9UPT8|ZC3H4_HUMAN"	"HUMAN"	FALSE	448
"sp|Q9UPT9|UBP22_HUMAN"	"HUMAN"	FALSE	192
"sp|Q9UPU3|SORC3_HUMAN"	"HUMAN"	FALSE	394
"sp|Q9UPU5|UBP24_HUMAN"	"HUMAN"	FALSE	929
"sp|Q9UPU7|TBD2B_HUMAN"	"HUMAN"	FALSE	435
"sp|Q9UPU9|SMAG1_HUMAN"	"HUMAN"	FALSE	243
"sp|Q9UPV0|CE164_HUMAN"	"HUMAN"	FALSE	645
"sp|Q9UPV7|PHF24_HUMAN"	"HUMAN"	FALSE	158
"sp|Q9UPV9|TRAK1_HUMAN"	"HUMAN"	FALSE	359
"sp|Q9UPW0|FOXJ3_HUMAN"	"HUMAN"	FALSE	131
"sp|Q9UPW5|CBPC1_HUMAN"	"HUMAN"	FALSE	469
"sp|Q9UPW6|SATB2_HUMAN"	"HUMAN"	FALSE	283
"sp|Q9UPW8|UN13A_HUMAN"	"HUMAN"	FALSE	670
"sp|Q9UPX0|TUTLB_HUMAN"	"HUMAN"	FALSE	378
"sp|Q9UPX6|MNAR1_HUMAN"	"HUMAN"	FALSE	390
"sp|Q9UPX8|SHAN2_HUMAN"	"HUMAN"	FALSE	661
"sp|Q9UPY3|DICER_HUMAN"	"HUMAN"	FALSE	757
"sp|Q9UPY5|XCT_HUMAN"	"HUMAN"	FALSE	134
"sp|Q9UPY6|WASF3_HUMAN"	"HUMAN"	FALSE	157
"sp|Q9UPY8|MARE3_HUMAN"	"HUMAN"	FALSE	108
"sp|Q9UPZ3|HPS5_HUMAN"	"HUMAN"	FALSE	418
"sp|Q9UPZ6|THS7A_HUMAN"	"HUMAN"	FALSE	601
"sp|Q9UPZ9|CILK1_HUMAN"	"HUMAN"	FALSE	260
"sp|Q9UQ03|COR2B_HUMAN"	"HUMAN"	FALSE	208
"sp|Q9UQ05|KCNH4_HUMAN"	"HUMAN"	FALSE	337
"sp|Q9UQ07|MOK_HUMAN"	"HUMAN"	FALSE	205
"sp|Q9UQ10|DHDH_HUMAN"	"HUMAN"	FALSE	118
"sp|Q9UQ13|SHOC2_HUMAN"	"HUMAN"	FALSE	239
"sp|Q9UQ16|DYN3_HUMAN"	"HUMAN"	FALSE	378
"sp|Q9UQ26|RIMS2_HUMAN"	"HUMAN"	FALSE	671
"sp|Q9UQ35|SRRM2_HUMAN"	"HUMAN"	FALSE	1452
"sp|Q9UQ49|NEUR3_HUMAN"	"HUMAN"	FALSE	135
"sp|Q9UQ52|CNTN6_HUMAN"	"HUMAN"	FALSE	334
"sp|Q9UQ53|MGT4B_HUMAN"	"HUMAN"	FALSE	225
"sp|Q9UQ72|PSG11_HUMAN"	"HUMAN"	FALSE	83
"sp|Q9UQ74|PSG8_HUMAN"	"HUMAN"	FALSE	134
"sp|Q9UQ80|PA2G4_HUMAN"	"HUMAN"	FALSE	172
"sp|Q9UQ84|EXO1_HUMAN"	"HUMAN"	FALSE	382
"sp|Q9UQ88|CD11A_HUMAN"	"HUMAN"	FALSE	403
"sp|Q9UQ90|SPG7_HUMAN"	"HUMAN"	FALSE	321
"sp|Q9UQB3|CTND2_HUMAN"	"HUMAN"	FALSE	410
"sp|Q9UQB8|BAIP2_HUMAN"	"HUMAN"	FALSE	237
"sp|Q9UQB9|AURKC_HUMAN"	"HUMAN"	FALSE	145
"sp|Q9UQC2|GAB2_HUMAN"	"HUMAN"	FALSE	237
"sp|Q9UQC9|CLCA2_HUMAN"	"HUMAN"	FALSE	275
"sp|Q9UQD0|SCN8A_HUMAN"	"HUMAN"	FALSE	670
"sp|Q9UQE7|SMC3_HUMAN"	"HUMAN"	FALSE	708
"sp|Q9UQF0|SYCY1_HUMAN"	"HUMAN"	FALSE	141
"sp|Q9UQF2|JIP1_HUMAN"	"HUMAN"	FALSE	209
"sp|Q9UQG0|POK11_HUMAN"	"HUMAN"	FALSE	362
"sp|Q9UQK1|PPR3C_HUMAN"	"HUMAN"	FALSE	116
"sp|Q9UQL6|HDAC5_HUMAN"	"HUMAN"	FALSE	346
"sp|Q9UQM7|KCC2A_HUMAN"	"HUMAN"	FALSE	193
"sp|Q9UQN3|CHM2B_HUMAN"	"HUMAN"	FALSE	118
"sp|Q9UQP3|TENN_HUMAN"	"HUMAN"	FALSE	450
"sp|Q9UQQ1|NALDL_HUMAN"	"HUMAN"	FALSE	214
"sp|Q9UQQ2|SH2B3_HUMAN"	"HUMAN"	FALSE	202
"sp|Q9UQR0|SCML2_HUMAN"	"HUMAN"	FALSE	295
"sp|Q9UQR1|ZN148_HUMAN"	"HUMAN"	FALSE	280
"sp|Q9UQV4|LAMP3_HUMAN"	"HUMAN"	TRUE	97
"sp|Q9URQ3|TAD3_YEAST"	"YEAST"	FALSE	149
"sp|Q9URQ5|HTL1_YEAST"	"YEAST"	FALSE	35
"sp|Q9WJR5|POK19_HUMAN"	"HUMAN"	FALSE	377
"sp|Q9XB42|YKFH_ECOLI"	"ECOLI"	FALSE	37
"sp|Q9XRX5|HHLA3_HUMAN"	"HUMAN"	FALSE	60
"sp|Q9Y210|TRPC6_HUMAN"	"HUMAN"	FALSE	363
"sp|Q9Y215|COLQ_HUMAN"	"HUMAN"	FALSE	143
"sp|Q9Y216|MTMR7_HUMAN"	"HUMAN"	FALSE	257
"sp|Q9Y217|MTMR6_HUMAN"	"HUMAN"	FALSE	260
"sp|Q9Y219|JAG2_HUMAN"	"HUMAN"	FALSE	371
"sp|Q9Y221|NIP7_HUMAN"	"HUMAN"	FALSE	68
"sp|Q9Y222|DMTF1_HUMAN"	"HUMAN"	FALSE	201
"sp|Q9Y223|GLCNE_HUMAN"	"HUMAN"	FALSE	264
"sp|Q9Y224|RTRAF_HUMAN"	"HUMAN"	FALSE	112
"sp|Q9Y225|RNF24_HUMAN"	"HUMAN"	FALSE	54
"sp|Q9Y226|S22AD_HUMAN"	"HUMAN"	FALSE	137
"sp|Q9Y227|ENTP4_HUMAN"	"HUMAN"	FALSE	230
"sp|Q9Y228|T3JAM_HUMAN"	"HUMAN"	FALSE	287
"sp|Q9Y230|RUVB2_HUMAN"	"HUMAN"	FALSE	201
"sp|Q9Y231|FUT9_HUMAN"	"HUMAN"	FALSE	116
"sp|Q9Y232|CDYL_HUMAN"	"HUMAN"	FALSE	277
"sp|Q9Y233|PDE10_HUMAN"	"HUMAN"	FALSE	283
"sp|Q9Y234|LIPT_HUMAN"	"HUMAN"	FALSE	134
"sp|Q9Y235|ABEC2_HUMAN"	"HUMAN"	FALSE	82
"sp|Q9Y236|OSGI2_HUMAN"	"HUMAN"	FALSE	182
"sp|Q9Y237|PIN4_HUMAN"	"HUMAN"	FALSE	67
"sp|Q9Y238|DLEC1_HUMAN"	"HUMAN"	FALSE	545
"sp|Q9Y239|NOD1_HUMAN"	"HUMAN"	FALSE	346
"sp|Q9Y240|CLC11_HUMAN"	"HUMAN"	TRUE	111
"sp|Q9Y241|HIG1A_HUMAN"	"HUMAN"	FALSE	29
"sp|Q9Y242|TCF19_HUMAN"	"HUMAN"	FALSE	108
"sp|Q9Y243|AKT3_HUMAN"	"HUMAN"	FALSE	218
"sp|Q9Y244|POMP_HUMAN"	"HUMAN"	TRUE	47
"sp|Q9Y247|FA50B_HUMAN"	"HUMAN"	FALSE	202
"sp|Q9Y248|PSF2_HUMAN"	"HUMAN"	FALSE	73
"sp|Q9Y250|LZTS1_HUMAN"	"HUMAN"	FALSE	270
"sp|Q9Y251|HPSE_HUMAN"	"HUMAN"	FALSE	193
"sp|Q9Y252|RNF6_HUMAN"	"HUMAN"	FALSE	321
"sp|Q9Y253|POLH_HUMAN"	"HUMAN"	FALSE	263
"sp|Q9Y255|PRLD1_HUMAN"	"HUMAN"	FALSE	109
"sp|Q9Y256|FACE2_HUMAN"	"HUMAN"	FALSE	72
"sp|Q9Y257|KCNK6_HUMAN"	"HUMAN"	FALSE	67
"sp|Q9Y258|CCL26_HUMAN"	"HUMAN"	FALSE	42
"sp|Q9Y259|CHKB_HUMAN"	"HUMAN"	FALSE	132
"sp|Q9Y261|FOXA2_HUMAN"	"HUMAN"	FALSE	92
"sp|Q9Y262|EIF3L_HUMAN"	"HUMAN"	FALSE	216
"sp|Q9Y263|PLAP_HUMAN"	"HUMAN"	FALSE	274
"sp|Q9Y264|ANGP4_HUMAN"	"HUMAN"	FALSE	189
"sp|Q9Y265|RUVB1_HUMAN"	"HUMAN"	FALSE	192
"sp|Q9Y266|NUDC_HUMAN"	"HUMAN"	FALSE	169
"sp|Q9Y267|S22AE_HUMAN"	"HUMAN"	FALSE	175
"sp|Q9Y271|CLTR1_HUMAN"	"HUMAN"	FALSE	112
"sp|Q9Y272|RASD1_HUMAN"	"HUMAN"	FALSE	146
"sp|Q9Y274|SIA10_HUMAN"	"HUMAN"	FALSE	121
"sp|Q9Y275|TN13B_HUMAN"	"HUMAN"	FALSE	111
"sp|Q9Y276|BCS1_HUMAN"	"HUMAN"	FALSE	141
"sp|Q9Y277|VDAC3_HUMAN"	"HUMAN"	FALSE	106
"sp|Q9Y278|HS3S2_HUMAN"	"HUMAN"	FALSE	179
"sp|Q9Y279|VSIG4_HUMAN"	"HUMAN"	FALSE	113
"sp|Q9Y281|COF2_HUMAN"	"HUMAN"	FALSE	83
"sp|Q9Y282|ERGI3_HUMAN"	"HUMAN"	FALSE	131
"sp|Q9Y283|INVS_HUMAN"	"HUMAN"	FALSE	499
"sp|Q9Y284|ASTER_HUMAN"	"HUMAN"	TRUE	23
"sp|Q9Y285|SYFA_HUMAN"	"HUMAN"	FALSE	202
"sp|Q9Y286|SIGL7_HUMAN"	"HUMAN"	FALSE	124
"sp|Q9Y287|ITM2B_HUMAN"	"HUMAN"	FALSE	91
"sp|Q9Y289|SC5A6_HUMAN"	"HUMAN"	FALSE	111
"sp|Q9Y291|RT33_HUMAN"	"HUMAN"	FALSE	63
"sp|Q9Y294|ASF1A_HUMAN"	"HUMAN"	FALSE	43
"sp|Q9Y295|DRG1_HUMAN"	"HUMAN"	FALSE	164
"sp|Q9Y296|TPPC4_HUMAN"	"HUMAN"	FALSE	80
"sp|Q9Y297|FBW1A_HUMAN"	"HUMAN"	FALSE	270
"sp|Q9Y2A4|ZN443_HUMAN"	"HUMAN"	FALSE	330
"sp|Q9Y2A7|NCKP1_HUMAN"	"HUMAN"	FALSE	409
"sp|Q9Y2A9|B3GN3_HUMAN"	"HUMAN"	FALSE	116
"sp|Q9Y2B0|CNPY2_HUMAN"	"HUMAN"	FALSE	72
"sp|Q9Y2B1|RXLT1_HUMAN"	"HUMAN"	FALSE	163
"sp|Q9Y2B2|PIGL_HUMAN"	"HUMAN"	FALSE	86
"sp|Q9Y2B4|T53G5_HUMAN"	"HUMAN"	FALSE	196
"sp|Q9Y2B5|VP9D1_HUMAN"	"HUMAN"	FALSE	222
"sp|Q9Y2B9|IPKG_HUMAN"	"HUMAN"	TRUE	18
"sp|Q9Y2C2|UST_HUMAN"	"HUMAN"	FALSE	176
"sp|Q9Y2C3|B3GT5_HUMAN"	"HUMAN"	FALSE	140
"sp|Q9Y2C4|EXOG_HUMAN"	"HUMAN"	FALSE	154
"sp|Q9Y2C5|S17A4_HUMAN"	"HUMAN"	FALSE	94
"sp|Q9Y2C9|TLR6_HUMAN"	"HUMAN"	FALSE	270
"sp|Q9Y2D0|CAH5B_HUMAN"	"HUMAN"	FALSE	108
"sp|Q9Y2D1|ATF5_HUMAN"	"HUMAN"	FALSE	85
"sp|Q9Y2D2|S35A3_HUMAN"	"HUMAN"	FALSE	85
"sp|Q9Y2D4|EXC6B_HUMAN"	"HUMAN"	FALSE	342
"sp|Q9Y2D5|AKAP2_HUMAN"	"HUMAN"	FALSE	304
"sp|Q9Y2D8|ADIP_HUMAN"	"HUMAN"	FALSE	281
"sp|Q9Y2D9|ZN652_HUMAN"	"HUMAN"	FALSE	282
"sp|Q9Y2E4|DIP2C_HUMAN"	"HUMAN"	FALSE	492
"sp|Q9Y2E5|MA2B2_HUMAN"	"HUMAN"	FALSE	273
"sp|Q9Y2E6|DTX4_HUMAN"	"HUMAN"	FALSE	219
"sp|Q9Y2E8|SL9A8_HUMAN"	"HUMAN"	FALSE	153
"sp|Q9Y2F5|ICE1_HUMAN"	"HUMAN"	FALSE	810
"sp|Q9Y2F9|BTBD3_HUMAN"	"HUMAN"	FALSE	179
"sp|Q9Y2G0|EFR3B_HUMAN"	"HUMAN"	FALSE	307
"sp|Q9Y2G1|MYRF_HUMAN"	"HUMAN"	FALSE	305
"sp|Q9Y2G2|CARD8_HUMAN"	"HUMAN"	FALSE	177
"sp|Q9Y2G3|AT11B_HUMAN"	"HUMAN"	FALSE	412
"sp|Q9Y2G4|ANKR6_HUMAN"	"HUMAN"	FALSE	345
"sp|Q9Y2G5|OFUT2_HUMAN"	"HUMAN"	FALSE	185
"sp|Q9Y2G7|ZFP30_HUMAN"	"HUMAN"	FALSE	259
"sp|Q9Y2G8|DJC16_HUMAN"	"HUMAN"	FALSE	309
"sp|Q9Y2G9|SBNO2_HUMAN"	"HUMAN"	FALSE	491
"sp|Q9Y2H0|DLGP4_HUMAN"	"HUMAN"	FALSE	376
"sp|Q9Y2H1|ST38L_HUMAN"	"HUMAN"	FALSE	212
"sp|Q9Y2H2|SAC2_HUMAN"	"HUMAN"	FALSE	444
"sp|Q9Y2H5|PKHA6_HUMAN"	"HUMAN"	FALSE	469
"sp|Q9Y2H6|FND3A_HUMAN"	"HUMAN"	FALSE	387
"sp|Q9Y2H8|ZN510_HUMAN"	"HUMAN"	FALSE	343
"sp|Q9Y2H9|MAST1_HUMAN"	"HUMAN"	FALSE	597
"sp|Q9Y2I1|NISCH_HUMAN"	"HUMAN"	FALSE	448
"sp|Q9Y2I2|NTNG1_HUMAN"	"HUMAN"	FALSE	151
"sp|Q9Y2I6|NINL_HUMAN"	"HUMAN"	FALSE	586
"sp|Q9Y2I7|FYV1_HUMAN"	"HUMAN"	FALSE	830
"sp|Q9Y2I8|WDR37_HUMAN"	"HUMAN"	FALSE	196
"sp|Q9Y2I9|TBC30_HUMAN"	"HUMAN"	FALSE	382
"sp|Q9Y2J0|RP3A_HUMAN"	"HUMAN"	FALSE	316
"sp|Q9Y2J2|E41L3_HUMAN"	"HUMAN"	FALSE	420
"sp|Q9Y2J4|AMOL2_HUMAN"	"HUMAN"	FALSE	337
"sp|Q9Y2J8|PADI2_HUMAN"	"HUMAN"	FALSE	249
"sp|Q9Y2K1|ZBTB1_HUMAN"	"HUMAN"	FALSE	306
"sp|Q9Y2K2|SIK3_HUMAN"	"HUMAN"	FALSE	360
"sp|Q9Y2K3|MYH15_HUMAN"	"HUMAN"	FALSE	985
"sp|Q9Y2K5|R3HD2_HUMAN"	"HUMAN"	FALSE	298
"sp|Q9Y2K6|UBP20_HUMAN"	"HUMAN"	FALSE	320
"sp|Q9Y2K7|KDM2A_HUMAN"	"HUMAN"	FALSE	523
"sp|Q9Y2K9|STB5L_HUMAN"	"HUMAN"	FALSE	381
"sp|Q9Y2L1|RRP44_HUMAN"	"HUMAN"	FALSE	413
"sp|Q9Y2L5|TPPC8_HUMAN"	"HUMAN"	FALSE	507
"sp|Q9Y2L6|FRM4B_HUMAN"	"HUMAN"	FALSE	446
"sp|Q9Y2L8|ZKSC5_HUMAN"	"HUMAN"	FALSE	357
"sp|Q9Y2L9|LRCH1_HUMAN"	"HUMAN"	FALSE	228
"sp|Q9Y2M0|FAN1_HUMAN"	"HUMAN"	FALSE	439
"sp|Q9Y2M2|SSUH2_HUMAN"	"HUMAN"	FALSE	169
"sp|Q9Y2M5|KLH20_HUMAN"	"HUMAN"	FALSE	225
"sp|Q9Y2N7|HIF3A_HUMAN"	"HUMAN"	FALSE	210
"sp|Q9Y2P0|ZN835_HUMAN"	"HUMAN"	FALSE	211
"sp|Q9Y2P4|S27A6_HUMAN"	"HUMAN"	FALSE	253
"sp|Q9Y2P5|S27A5_HUMAN"	"HUMAN"	FALSE	214
"sp|Q9Y2P7|ZN256_HUMAN"	"HUMAN"	FALSE	268
"sp|Q9Y2P8|RCL1_HUMAN"	"HUMAN"	FALSE	142
"sp|Q9Y2Q0|AT8A1_HUMAN"	"HUMAN"	FALSE	412
