description,gene_name
tr|C8ZAH0|C8ZAH0_YEAST,C8ZAH0
tr|C8ZG54|C8ZG54_YEAST,C8ZG54
tr|D3UER8|D3UER8_YEAST,D3UER8
tr|C8ZBD1|C8ZBD1_YEAST,C8ZBD1
tr|C8ZAZ7|C8ZAZ7_YEAST,C8ZAZ7
tr|C8ZI87|C8ZI87_YEAST,C8ZI87
tr|D3UEL3|D3UEL3_YEAST,D3UEL3
tr|C8ZCZ6|C8ZCZ6_YEAST,C8ZCZ6
tr|C8Z8X6|C8Z8X6_YEAST,C8Z8X6
tr|C8ZHJ2|C8ZHJ2_YEAST,C8ZHJ2
tr|C8Z616|C8Z616_YEAST,C8Z616
tr|C8Z8X2|C8Z8X2_YEAST,C8Z8X2
tr|C8Z9X4|C8Z9X4_YEAST,C8Z9X4
tr|C8ZC00|C8ZC00_YEAST,C8ZC00
tr|C8ZIV8|C8ZIV8_YEAST,C8ZIV8
tr|D3UEY2|D3UEY2_YEAST,D3UEY2
tr|C8ZI29|C8ZI29_YEAST,C8ZI29
tr|C8ZCZ7|C8ZCZ7_YEAST,C8ZCZ7
tr|C8ZHV2|C8ZHV2_YEAST,C8ZHV2
tr|C8ZDV9|C8ZDV9_YEAST,C8ZDV9
tr|C8Z995|C8Z995_YEAST,C8Z995
tr|C8Z763|C8Z763_YEAST,C8Z763
tr|C8ZEE1|C8ZEE1_YEAST,C8ZEE1
tr|C8ZFB4|C8ZFB4_YEAST,C8ZFB4
tr|C8ZEV2|C8ZEV2_YEAST,C8ZEV2
tr|C8ZFS3|C8ZFS3_YEAST,C8ZFS3
tr|C8ZHG0|C8ZHG0_YEAST,C8ZHG0
tr|C8ZG04|C8ZG04_YEAST,C8ZG04
tr|C8ZER2|C8ZER2_YEAST,C8ZER2
tr|C8Z5T6|C8Z5T6_YEAST,C8Z5T6
tr|C8ZE71|C8ZE71_YEAST,C8ZE71
tr|C8ZEW2|C8ZEW2_YEAST,C8ZEW2
tr|C8ZCJ9|C8ZCJ9_YEAST,C8ZCJ9
tr|C8Z4R0|C8Z4R0_YEAST,C8Z4R0
tr|C8Z544|C8Z544_YEAST,C8Z544
tr|C8Z4T6|C8Z4T6_YEAST,C8Z4T6
tr|C8ZB95|C8ZB95_YEAST,C8ZB95
tr|C8ZB24|C8ZB24_YEAST,C8ZB24
tr|C8Z4Q2|C8Z4Q2_YEAST,C8Z4Q2
tr|C8ZG62|C8ZG62_YEAST,C8ZG62
tr|C8Z860|C8Z860_YEAST,C8Z860
tr|C8Z682|C8Z682_YEAST,C8Z682
tr|C8Z6H4|C8Z6H4_YEAST,C8Z6H4
tr|C8ZEP8|C8ZEP8_YEAST,C8ZEP8
tr|C8ZE74|C8ZE74_YEAST,C8ZE74
tr|C8Z853|C8Z853_YEAST,C8Z853
tr|C8Z8D5|C8Z8D5_YEAST,C8Z8D5
tr|C8ZGX7|C8ZGX7_YEAST,C8ZGX7
tr|C8ZBC0|C8ZBC0_YEAST,C8ZBC0
tr|C8ZGZ2|C8ZGZ2_YEAST,C8ZGZ2
tr|C8ZHW9|C8ZHW9_YEAST,C8ZHW9
tr|C8ZF92|C8ZF92_YEAST,C8ZF92
tr|C8ZEI1|C8ZEI1_YEAST,C8ZEI1
tr|C8ZAC3|C8ZAC3_YEAST,C8ZAC3
tr|C8ZC55|C8ZC55_YEAST,C8ZC55
tr|C8ZFI1|C8ZFI1_YEAST,C8ZFI1
tr|C8ZCT9|C8ZCT9_YEAST,C8ZCT9
tr|C8ZEY3|C8ZEY3_YEAST,C8ZEY3
tr|C8Z9G8|C8Z9G8_YEAST,C8Z9G8
tr|C8ZEG1|C8ZEG1_YEAST,C8ZEG1
tr|C8ZFS5|C8ZFS5_YEAST,C8ZFS5
tr|C8ZJK1|C8ZJK1_YEAST,C8ZJK1
tr|C8Z7N8|C8Z7N8_YEAST,C8Z7N8
tr|C8ZFK1|C8ZFK1_YEAST,C8ZFK1
tr|D3UEK6|D3UEK6_YEAST,D3UEK6
tr|C8Z7Y7|C8Z7Y7_YEAST,C8Z7Y7
tr|C8ZCZ2|C8ZCZ2_YEAST,C8ZCZ2
tr|C8Z8U5|C8Z8U5_YEAST,C8Z8U5
tr|C8ZF38|C8ZF38_YEAST,C8ZF38
tr|C8ZJC7|C8ZJC7_YEAST,C8ZJC7
tr|C8ZGT8|C8ZGT8_YEAST,C8ZGT8
tr|C8ZIC8|C8ZIC8_YEAST,C8ZIC8
tr|C8ZIK3|C8ZIK3_YEAST,C8ZIK3
tr|C8Z4C8|C8Z4C8_YEAST,C8Z4C8
tr|C8ZF17|C8ZF17_YEAST,C8ZF17
tr|C8Z9N9|C8Z9N9_YEAST,C8Z9N9
tr|C8Z4S1|C8Z4S1_YEAST,C8Z4S1
tr|C8Z807|C8Z807_YEAST,C8Z807
tr|C8Z6X4|C8Z6X4_YEAST,C8Z6X4
tr|C8ZD79|C8ZD79_YEAST,C8ZD79
tr|C8Z4W3|C8Z4W3_YEAST,C8Z4W3
tr|C8ZAA5|C8ZAA5_YEAST,C8ZAA5
tr|C8Z9F4|C8Z9F4_YEAST,C8Z9F4
tr|C8Z3N6|C8Z3N6_YEAST,C8Z3N6
tr|C8Z872|C8Z872_YEAST,C8Z872
tr|C8ZDI4|C8ZDI4_YEAST,C8ZDI4
tr|C8ZE31|C8ZE31_YEAST,C8ZE31
tr|C8ZI14|C8ZI14_YEAST,C8ZI14
tr|C8Z3F0|C8Z3F0_YEAST,C8Z3F0
tr|C8Z4L5|C8Z4L5_YEAST,C8Z4L5
tr|C8Z4J2|C8Z4J2_YEAST,C8Z4J2
tr|C8Z3Q5|C8Z3Q5_YEAST,C8Z3Q5
tr|C8ZEZ3|C8ZEZ3_YEAST,C8ZEZ3
tr|C8Z599|C8Z599_YEAST,C8Z599
tr|D3UEE2|D3UEE2_YEAST,D3UEE2
tr|C8ZGM9|C8ZGM9_YEAST,C8ZGM9
tr|C8ZGH5|C8ZGH5_YEAST,C8ZGH5
tr|C8ZF68|C8ZF68_YEAST,C8ZF68
tr|C8Z8B4|C8Z8B4_YEAST,C8Z8B4
tr|C8ZBS0|C8ZBS0_YEAST,C8ZBS0
tr|C8Z475|C8Z475_YEAST,C8Z475
tr|C8Z476|C8Z476_YEAST,C8Z476
tr|C8ZAL6|C8ZAL6_YEAST,C8ZAL6
tr|C8Z4X7|C8Z4X7_YEAST,C8Z4X7
tr|C8Z4U9|C8Z4U9_YEAST,C8Z4U9
tr|C8Z870|C8Z870_YEAST,C8Z870
tr|C8Z6Y3|C8Z6Y3_YEAST,C8Z6Y3
tr|C8ZIM3|C8ZIM3_YEAST,C8ZIM3
tr|C8ZDN1|C8ZDN1_YEAST,C8ZDN1
tr|C8Z7X0|C8Z7X0_YEAST,C8Z7X0
tr|C8ZJJ7|C8ZJJ7_YEAST,C8ZJJ7
tr|C8ZJ81|C8ZJ81_YEAST,C8ZJ81
tr|C8ZFM0|C8ZFM0_YEAST,C8ZFM0
tr|D3UEQ4|D3UEQ4_YEAST,D3UEQ4
tr|C8ZF39|C8ZF39_YEAST,C8ZF39
tr|C8ZIZ0|C8ZIZ0_YEAST,C8ZIZ0
tr|D3UEN5|D3UEN5_YEAST,D3UEN5
tr|C8Z6J0|C8Z6J0_YEAST,C8Z6J0
tr|C8Z6G2|C8Z6G2_YEAST,C8Z6G2
tr|C8Z6B9|C8Z6B9_YEAST,C8Z6B9
tr|C8ZHW0|C8ZHW0_YEAST,C8ZHW0
tr|C8ZD04|C8ZD04_YEAST,C8ZD04
tr|C8Z490|C8Z490_YEAST,C8Z490
tr|C8Z8M1|C8Z8M1_YEAST,C8Z8M1
tr|C8Z9S2|C8Z9S2_YEAST,C8Z9S2
tr|C8ZG91|C8ZG91_YEAST,C8ZG91
tr|C8Z3F7|C8Z3F7_YEAST,C8Z3F7
tr|C8Z7P6|C8Z7P6_YEAST,C8Z7P6
tr|C8ZHX7|C8ZHX7_YEAST,C8ZHX7
tr|C8Z6H6|C8Z6H6_YEAST,C8Z6H6
tr|C8Z3Y1|C8Z3Y1_YEAST,C8Z3Y1
tr|C8ZC50|C8ZC50_YEAST,C8ZC50
tr|C8ZER8|C8ZER8_YEAST,C8ZER8
tr|C8ZDH9|C8ZDH9_YEAST,C8ZDH9
tr|C8ZBC4|C8ZBC4_YEAST,C8ZBC4
tr|C8ZAC6|C8ZAC6_YEAST,C8ZAC6
tr|C8ZAD5|C8ZAD5_YEAST,C8ZAD5
tr|C8ZHV0|C8ZHV0_YEAST,C8ZHV0
tr|C8ZGK0|C8ZGK0_YEAST,C8ZGK0
tr|C8ZJH0|C8ZJH0_YEAST,C8ZJH0
tr|C8ZH11|C8ZH11_YEAST,C8ZH11
tr|C8ZB74|C8ZB74_YEAST,C8ZB74
tr|C8ZGS1|C8ZGS1_YEAST,C8ZGS1
tr|C8ZFP3|C8ZFP3_YEAST,C8ZFP3
tr|C8ZAT0|C8ZAT0_YEAST,C8ZAT0
tr|C8Z542|C8Z542_YEAST,C8Z542
tr|C8Z648|C8Z648_YEAST,C8Z648
tr|C8ZA22|C8ZA22_YEAST,C8ZA22
tr|C8ZA64|C8ZA64_YEAST,C8ZA64
tr|C8ZG70|C8ZG70_YEAST,C8ZG70
tr|C8ZFR8|C8ZFR8_YEAST,C8ZFR8
tr|D3UEM6|D3UEM6_YEAST,D3UEM6
tr|C8Z8I1|C8Z8I1_YEAST,C8Z8I1
tr|C8ZJC4|C8ZJC4_YEAST,C8ZJC4
tr|C8ZHE4|C8ZHE4_YEAST,C8ZHE4
tr|C8ZG71|C8ZG71_YEAST,C8ZG71
tr|C8Z8N2|C8Z8N2_YEAST,C8Z8N2
tr|C8Z541|C8Z541_YEAST,C8Z541
tr|C8ZFW9|C8ZFW9_YEAST,C8ZFW9
tr|C8ZDV3|C8ZDV3_YEAST,C8ZDV3
tr|C8Z4U6|C8Z4U6_YEAST,C8Z4U6
tr|C8Z9F6|C8Z9F6_YEAST,C8Z9F6
tr|C8ZIS4|C8ZIS4_YEAST,C8ZIS4
tr|C8Z9F9|C8Z9F9_YEAST,C8Z9F9
tr|C8ZA81|C8ZA81_YEAST,C8ZA81
tr|C8ZDB6|C8ZDB6_YEAST,C8ZDB6
tr|C8ZIS1|C8ZIS1_YEAST,C8ZIS1
tr|C8Z484|C8Z484_YEAST,C8Z484
tr|C8Z5V1|C8Z5V1_YEAST,C8Z5V1
tr|C8Z4Z6|C8Z4Z6_YEAST,C8Z4Z6
tr|C8ZFI9|C8ZFI9_YEAST,C8ZFI9
tr|D3UEI6|D3UEI6_YEAST,D3UEI6
tr|C8ZC27|C8ZC27_YEAST,C8ZC27
tr|C8Z406|C8Z406_YEAST,C8Z406
tr|C8ZF16|C8ZF16_YEAST,C8ZF16
tr|C8Z401|C8Z401_YEAST,C8Z401
tr|C8ZHG8|C8ZHG8_YEAST,C8ZHG8
tr|C8ZG01|C8ZG01_YEAST,C8ZG01
tr|C8ZG30|C8ZG30_YEAST,C8ZG30
tr|C8ZBY0|C8ZBY0_YEAST,C8ZBY0
tr|C8Z5M9|C8Z5M9_YEAST,C8Z5M9
tr|C8Z4J8|C8Z4J8_YEAST,C8Z4J8
tr|D3UF21|D3UF21_YEAST,D3UF21
tr|C8ZFP5|C8ZFP5_YEAST,C8ZFP5
tr|C8ZDT9|C8ZDT9_YEAST,C8ZDT9
tr|C8ZIP3|C8ZIP3_YEAST,C8ZIP3
tr|C8ZE16|C8ZE16_YEAST,C8ZE16
tr|C8Z4L2|C8Z4L2_YEAST,C8Z4L2
tr|C8Z746|C8Z746_YEAST,C8Z746
tr|C8Z8V2|C8Z8V2_YEAST,C8Z8V2
tr|C8ZDJ3|C8ZDJ3_YEAST,C8ZDJ3
tr|C8ZGD6|C8ZGD6_YEAST,C8ZGD6
tr|C8Z9T5|C8Z9T5_YEAST,C8Z9T5
tr|C8ZGP7|C8ZGP7_YEAST,C8ZGP7
tr|C8Z4U4|C8Z4U4_YEAST,C8Z4U4
tr|C8Z4H0|C8Z4H0_YEAST,C8Z4H0
tr|C8ZAE5|C8ZAE5_YEAST,C8ZAE5
tr|C8ZI25|C8ZI25_YEAST,C8ZI25
tr|C8Z9B2|C8Z9B2_YEAST,C8Z9B2
tr|C8ZCL6|C8ZCL6_YEAST,C8ZCL6
tr|C8ZJM3|C8ZJM3_YEAST,C8ZJM3
tr|C8Z6D3|C8Z6D3_YEAST,C8Z6D3
tr|C8ZF54|C8ZF54_YEAST,C8ZF54
tr|C8ZFI6|C8ZFI6_YEAST,C8ZFI6
tr|C8ZIY7|C8ZIY7_YEAST,C8ZIY7
tr|C8ZCM2|C8ZCM2_YEAST,C8ZCM2
tr|C8ZI45|C8ZI45_YEAST,C8ZI45
tr|C8Z565|C8Z565_YEAST,C8Z565
tr|C8ZEN4|C8ZEN4_YEAST,C8ZEN4
tr|C8Z869|C8Z869_YEAST,C8Z869
tr|C8Z8Z2|C8Z8Z2_YEAST,C8Z8Z2
tr|C8Z3U5|C8Z3U5_YEAST,C8Z3U5
tr|D3UF72|D3UF72_YEAST,D3UF72
tr|C8Z613|C8Z613_YEAST,C8Z613
tr|C8ZAZ2|C8ZAZ2_YEAST,C8ZAZ2
tr|C8Z8F3|C8Z8F3_YEAST,C8Z8F3
tr|C8Z9A2|C8Z9A2_YEAST,C8Z9A2
tr|C8Z436|C8Z436_YEAST,C8Z436
tr|C8ZB19|C8ZB19_YEAST,C8ZB19
tr|C8ZE26|C8ZE26_YEAST,C8ZE26
tr|C8ZGQ9|C8ZGQ9_YEAST,C8ZGQ9
tr|C8Z4L6|C8Z4L6_YEAST,C8Z4L6
tr|C8ZCI7|C8ZCI7_YEAST,C8ZCI7
tr|C8Z693|C8Z693_YEAST,C8Z693
tr|C8Z3T7|C8Z3T7_YEAST,C8Z3T7
tr|C8ZDA9|C8ZDA9_YEAST,C8ZDA9
tr|C8Z699|C8Z699_YEAST,C8Z699
tr|C8Z6B7|C8Z6B7_YEAST,C8Z6B7
tr|C8ZHH8|C8ZHH8_YEAST,C8ZHH8
tr|C8ZEM4|C8ZEM4_YEAST,C8ZEM4
tr|C8Z8D9|C8Z8D9_YEAST,C8Z8D9
tr|C8ZID8|C8ZID8_YEAST,C8ZID8
tr|C8ZAP6|C8ZAP6_YEAST,C8ZAP6
tr|C8Z6T2|C8Z6T2_YEAST,C8Z6T2
tr|C8Z3T4|C8Z3T4_YEAST,C8Z3T4
tr|C8ZIS0|C8ZIS0_YEAST,C8ZIS0
tr|C8Z4N3|C8Z4N3_YEAST,C8Z4N3
tr|C8Z7B3|C8Z7B3_YEAST,C8Z7B3
tr|C8Z795|C8Z795_YEAST,C8Z795
tr|C8Z4P9|C8Z4P9_YEAST,C8Z4P9
tr|C8Z8J2|C8Z8J2_YEAST,C8Z8J2
tr|C8ZCV1|C8ZCV1_YEAST,C8ZCV1
tr|C8ZAU1|C8ZAU1_YEAST,C8ZAU1
tr|C8Z919|C8Z919_YEAST,C8Z919
tr|C8ZCF7|C8ZCF7_YEAST,C8ZCF7
tr|C8ZJ04|C8ZJ04_YEAST,C8ZJ04
tr|C8ZDU1|C8ZDU1_YEAST,C8ZDU1
tr|D3UF54|D3UF54_YEAST,D3UF54
tr|C8ZJ25|C8ZJ25_YEAST,C8ZJ25
tr|C8ZAT8|C8ZAT8_YEAST,C8ZAT8
tr|C8ZC91|C8ZC91_YEAST,C8ZC91
tr|C8ZI42|C8ZI42_YEAST,C8ZI42
tr|C8Z4G6|C8Z4G6_YEAST,C8Z4G6
tr|C8ZIK0|C8ZIK0_YEAST,C8ZIK0
tr|C8Z5B8|C8Z5B8_YEAST,C8Z5B8
tr|C8ZDJ7|C8ZDJ7_YEAST,C8ZDJ7
tr|C8ZAZ0|C8ZAZ0_YEAST,C8ZAZ0
tr|C8ZEI2|C8ZEI2_YEAST,C8ZEI2
tr|C8ZIE7|C8ZIE7_YEAST,C8ZIE7
tr|C8ZIV4|C8ZIV4_YEAST,C8ZIV4
tr|C8ZAD7|C8ZAD7_YEAST,C8ZAD7
tr|C8ZGR2|C8ZGR2_YEAST,C8ZGR2
tr|C8ZAL8|C8ZAL8_YEAST,C8ZAL8
tr|D3UES6|D3UES6_YEAST,D3UES6
tr|C8Z7R0|C8Z7R0_YEAST,C8Z7R0
tr|C8ZC23|C8ZC23_YEAST,C8ZC23
tr|C8Z6I3|C8Z6I3_YEAST,C8Z6I3
tr|C8ZGY9|C8ZGY9_YEAST,C8ZGY9
tr|D3UEZ2|D3UEZ2_YEAST,D3UEZ2
tr|C8ZCZ4|C8ZCZ4_YEAST,C8ZCZ4
tr|C8Z753|C8Z753_YEAST,C8Z753
tr|C8Z4V0|C8Z4V0_YEAST,C8Z4V0
tr|C8Z5M4|C8Z5M4_YEAST,C8Z5M4
tr|C8Z3I9|C8Z3I9_YEAST,C8Z3I9
tr|C8Z5G1|C8Z5G1_YEAST,C8Z5G1
tr|C8ZBE6|C8ZBE6_YEAST,C8ZBE6
tr|C8Z8F1|C8Z8F1_YEAST,C8Z8F1
tr|C8Z8Q8|C8Z8Q8_YEAST,C8Z8Q8
tr|C8ZE18|C8ZE18_YEAST,C8ZE18
tr|C8Z922|C8Z922_YEAST,C8Z922
tr|C8Z5D2|C8Z5D2_YEAST,C8Z5D2
tr|C8Z3U2|C8Z3U2_YEAST,C8Z3U2
tr|C8Z7K6|C8Z7K6_YEAST,C8Z7K6
tr|C8ZCA9|C8ZCA9_YEAST,C8ZCA9
tr|C8ZI69|C8ZI69_YEAST,C8ZI69
tr|C8ZJ05|C8ZJ05_YEAST,C8ZJ05
tr|C8ZGB4|C8ZGB4_YEAST,C8ZGB4
tr|C8ZH88|C8ZH88_YEAST,C8ZH88
tr|C8ZI38|C8ZI38_YEAST,C8ZI38
tr|C8ZHA8|C8ZHA8_YEAST,C8ZHA8
tr|C8ZHB1|C8ZHB1_YEAST,C8ZHB1
tr|C8ZCQ0|C8ZCQ0_YEAST,C8ZCQ0
tr|C8ZJA9|C8ZJA9_YEAST,C8ZJA9
tr|C8Z801|C8Z801_YEAST,C8Z801
tr|C8Z749|C8Z749_YEAST,C8Z749
tr|C8Z5X5|C8Z5X5_YEAST,C8Z5X5
tr|C8ZEM3|C8ZEM3_YEAST,C8ZEM3
tr|C8Z3Q6|C8Z3Q6_YEAST,C8Z3Q6
tr|C8ZBP4|C8ZBP4_YEAST,C8ZBP4
tr|C8Z8W2|C8Z8W2_YEAST,C8Z8W2
tr|C8Z5L8|C8Z5L8_YEAST,C8Z5L8
tr|C8Z7K4|C8Z7K4_YEAST,C8Z7K4
tr|C8ZAE4|C8ZAE4_YEAST,C8ZAE4
tr|C8ZHK2|C8ZHK2_YEAST,C8ZHK2
tr|C8ZB20|C8ZB20_YEAST,C8ZB20
tr|C8ZDC7|C8ZDC7_YEAST,C8ZDC7
tr|C8ZEX7|C8ZEX7_YEAST,C8ZEX7
tr|C8ZAP5|C8ZAP5_YEAST,C8ZAP5
tr|C8Z5F1|C8Z5F1_YEAST,C8Z5F1
tr|D3UEY1|D3UEY1_YEAST,D3UEY1
tr|C8Z3W3|C8Z3W3_YEAST,C8Z3W3
tr|C8ZDT7|C8ZDT7_YEAST,C8ZDT7
tr|C8Z9X8|C8Z9X8_YEAST,C8Z9X8
tr|C8Z5L0|C8Z5L0_YEAST,C8Z5L0
tr|C8ZF99|C8ZF99_YEAST,C8ZF99
tr|C8Z6V1|C8Z6V1_YEAST,C8Z6V1
tr|C8ZIY0|C8ZIY0_YEAST,C8ZIY0
tr|C8ZF02|C8ZF02_YEAST,C8ZF02
tr|C8Z6D8|C8Z6D8_YEAST,C8Z6D8
tr|C8Z4A0|C8Z4A0_YEAST,C8Z4A0
tr|C8ZJ87|C8ZJ87_YEAST,C8ZJ87
tr|C8ZGR3|C8ZGR3_YEAST,C8ZGR3
tr|C8Z3L9|C8Z3L9_YEAST,C8Z3L9
tr|C8Z5B5|C8Z5B5_YEAST,C8Z5B5
tr|C8Z6U0|C8Z6U0_YEAST,C8Z6U0
tr|C8Z5K0|C8Z5K0_YEAST,C8Z5K0
tr|C8Z6K9|C8Z6K9_YEAST,C8Z6K9
tr|C8Z5N7|C8Z5N7_YEAST,C8Z5N7
tr|C8ZE88|C8ZE88_YEAST,C8ZE88
tr|C8ZDS0|C8ZDS0_YEAST,C8ZDS0
tr|C8Z9C8|C8Z9C8_YEAST,C8Z9C8
tr|C8ZH81|C8ZH81_YEAST,C8ZH81
tr|C8Z6R6|C8Z6R6_YEAST,C8Z6R6
tr|C8Z8R0|C8Z8R0_YEAST,C8Z8R0
tr|C8ZGF0|C8ZGF0_YEAST,C8ZGF0
tr|C8Z4R3|C8Z4R3_YEAST,C8Z4R3
tr|C8Z7I4|C8Z7I4_YEAST,C8Z7I4
tr|C8ZGR0|C8ZGR0_YEAST,C8ZGR0
tr|C8ZI01|C8ZI01_YEAST,C8ZI01
tr|C8ZDH4|C8ZDH4_YEAST,C8ZDH4
tr|C8Z3Q7|C8Z3Q7_YEAST,C8Z3Q7
tr|C8Z8H1|C8Z8H1_YEAST,C8Z8H1
tr|C8ZER9|C8ZER9_YEAST,C8ZER9
tr|C8ZBT0|C8ZBT0_YEAST,C8ZBT0
tr|C8ZGI4|C8ZGI4_YEAST,C8ZGI4
tr|C8ZBY5|C8ZBY5_YEAST,C8ZBY5
tr|C8ZHG1|C8ZHG1_YEAST,C8ZHG1
tr|C8Z9C1|C8Z9C1_YEAST,C8Z9C1
tr|C8ZGY5|C8ZGY5_YEAST,C8ZGY5
tr|D3UEV8|D3UEV8_YEAST,D3UEV8
tr|C8ZFR2|C8ZFR2_YEAST,C8ZFR2
tr|C8ZAK6|C8ZAK6_YEAST,C8ZAK6
tr|C8ZDL2|C8ZDL2_YEAST,C8ZDL2
tr|C8ZBD7|C8ZBD7_YEAST,C8ZBD7
tr|C8ZE75|C8ZE75_YEAST,C8ZE75
tr|C8Z5F0|C8Z5F0_YEAST,C8Z5F0
tr|C8ZEC8|C8ZEC8_YEAST,C8ZEC8
tr|C8Z3S3|C8Z3S3_YEAST,C8Z3S3
tr|C8ZGN9|C8ZGN9_YEAST,C8ZGN9
tr|C8Z9P0|C8Z9P0_YEAST,C8Z9P0
tr|C8Z887|C8Z887_YEAST,C8Z887
tr|C8ZBC8|C8ZBC8_YEAST,C8ZBC8
tr|C8ZB08|C8ZB08_YEAST,C8ZB08
tr|C8ZIP5|C8ZIP5_YEAST,C8ZIP5
tr|C8Z7F5|C8Z7F5_YEAST,C8Z7F5
tr|C8Z8R4|C8Z8R4_YEAST,C8Z8R4
tr|C8ZGV9|C8ZGV9_YEAST,C8ZGV9
tr|C8Z794|C8Z794_YEAST,C8Z794
tr|C8Z4L0|C8Z4L0_YEAST,C8Z4L0
tr|C8Z8G0|C8Z8G0_YEAST,C8Z8G0
tr|C8Z8S4|C8Z8S4_YEAST,C8Z8S4
tr|C8Z4J0|C8Z4J0_YEAST,C8Z4J0
tr|C8Z3P3|C8Z3P3_YEAST,C8Z3P3
tr|C8ZHM8|C8ZHM8_YEAST,C8ZHM8
tr|C8Z6W8|C8Z6W8_YEAST,C8Z6W8
tr|C8ZF57|C8ZF57_YEAST,C8ZF57
tr|C8ZF65|C8ZF65_YEAST,C8ZF65
tr|C8Z9T1|C8Z9T1_YEAST,C8Z9T1
tr|C8ZJK5|C8ZJK5_YEAST,C8ZJK5
tr|C8ZCD6|C8ZCD6_YEAST,C8ZCD6
tr|C8Z733|C8Z733_YEAST,C8Z733
tr|C8Z7M4|C8Z7M4_YEAST,C8Z7M4
tr|C8ZGD4|C8ZGD4_YEAST,C8ZGD4
tr|C8Z8Y4|C8Z8Y4_YEAST,C8Z8Y4
tr|C8ZAX0|C8ZAX0_YEAST,C8ZAX0
tr|C8Z6X1|C8Z6X1_YEAST,C8Z6X1
tr|D3UEY3|D3UEY3_YEAST,D3UEY3
tr|C8ZE52|C8ZE52_YEAST,C8ZE52
tr|C8Z712|C8Z712_YEAST,C8Z712
tr|C8ZJL3|C8ZJL3_YEAST,C8ZJL3
tr|C8ZAY8|C8ZAY8_YEAST,C8ZAY8
tr|D3UEG2|D3UEG2_YEAST,D3UEG2
tr|C8ZGH6|C8ZGH6_YEAST,C8ZGH6
tr|C8Z3Q9|C8Z3Q9_YEAST,C8Z3Q9
tr|C8ZB33|C8ZB33_YEAST,C8ZB33
tr|C8Z5A7|C8Z5A7_YEAST,C8Z5A7
tr|C8ZIQ9|C8ZIQ9_YEAST,C8ZIQ9
tr|C8ZF37|C8ZF37_YEAST,C8ZF37
tr|C8ZC37|C8ZC37_YEAST,C8ZC37
tr|C8ZBU8|C8ZBU8_YEAST,C8ZBU8
tr|C8ZAV0|C8ZAV0_YEAST,C8ZAV0
tr|C8ZH69|C8ZH69_YEAST,C8ZH69
tr|C8Z4X9|C8Z4X9_YEAST,C8Z4X9
tr|C8ZHZ4|C8ZHZ4_YEAST,C8ZHZ4
tr|C8ZC14|C8ZC14_YEAST,C8ZC14
tr|C8Z6N3|C8Z6N3_YEAST,C8Z6N3
tr|C8Z444|C8Z444_YEAST,C8Z444
tr|C8Z3J9|C8Z3J9_YEAST,C8Z3J9
tr|C8ZIV5|C8ZIV5_YEAST,C8ZIV5
tr|C8Z840|C8Z840_YEAST,C8Z840
tr|C8Z521|C8Z521_YEAST,C8Z521
tr|C8Z791|C8Z791_YEAST,C8Z791
tr|C8ZAD2|C8ZAD2_YEAST,C8ZAD2
tr|D3UEI9|D3UEI9_YEAST,D3UEI9
tr|C8ZIS7|C8ZIS7_YEAST,C8ZIS7
tr|C8ZIM1|C8ZIM1_YEAST,C8ZIM1
tr|C8Z734|C8Z734_YEAST,C8Z734
tr|C8ZEE8|C8ZEE8_YEAST,C8ZEE8
tr|C8ZBD4|C8ZBD4_YEAST,C8ZBD4
tr|C8Z955|C8Z955_YEAST,C8Z955
tr|C8Z5V4|C8Z5V4_YEAST,C8Z5V4
tr|C8ZGB2|C8ZGB2_YEAST,C8ZGB2
tr|C8Z6B1|C8Z6B1_YEAST,C8Z6B1
tr|D3UF37|D3UF37_YEAST,D3UF37
tr|C8ZCS4|C8ZCS4_YEAST,C8ZCS4
tr|C8Z5Z3|C8Z5Z3_YEAST,C8Z5Z3
tr|C8ZDL6|C8ZDL6_YEAST,C8ZDL6
tr|C8Z5I3|C8Z5I3_YEAST,C8Z5I3
tr|C8ZIH1|C8ZIH1_YEAST,C8ZIH1
tr|C8ZCG8|C8ZCG8_YEAST,C8ZCG8
tr|C8ZCQ6|C8ZCQ6_YEAST,C8ZCQ6
tr|C8ZCP3|C8ZCP3_YEAST,C8ZCP3
tr|C8Z7V4|C8Z7V4_YEAST,C8Z7V4
tr|C8ZB27|C8ZB27_YEAST,C8ZB27
tr|C8ZA43|C8ZA43_YEAST,C8ZA43
tr|C8ZFB8|C8ZFB8_YEAST,C8ZFB8
tr|D3UF65|D3UF65_YEAST,D3UF65
tr|C8ZGC5|C8ZGC5_YEAST,C8ZGC5
tr|C8Z550|C8Z550_YEAST,C8Z550
tr|C8Z9K6|C8Z9K6_YEAST,C8Z9K6
tr|C8ZBT1|C8ZBT1_YEAST,C8ZBT1
tr|C8ZF94|C8ZF94_YEAST,C8ZF94
tr|C8ZAM3|C8ZAM3_YEAST,C8ZAM3
tr|C8Z4M9|C8Z4M9_YEAST,C8Z4M9
tr|C8Z3M8|C8Z3M8_YEAST,C8Z3M8
tr|C8ZH36|C8ZH36_YEAST,C8ZH36
tr|C8ZB11|C8ZB11_YEAST,C8ZB11
tr|C8ZFZ4|C8ZFZ4_YEAST,C8ZFZ4
tr|C8ZH42|C8ZH42_YEAST,C8ZH42
tr|C8ZEA2|C8ZEA2_YEAST,C8ZEA2
tr|C8ZD20|C8ZD20_YEAST,C8ZD20
